company,category,item,fiscal_year,amount
아웃백스테이크,② 복리후생비,여비교통비,2025,295320000
아웃백스테이크,③ 지급/용역수수료,지급수수료,2024,38095710000
아웃백스테이크,③ 지급/용역수수료,지급수수료,2025,39069485000
아웃백스테이크,④ 광고선전비,광고선전비,2024,15070790000
아웃백스테이크,④ 광고선전비,광고선전비,2025,14359282000
아웃백스테이크,④ 광고선전비,판매촉진비,2024,169725000
아웃백스테이크,④ 광고선전비,판매촉진비,2025,120098000
아웃백스테이크,⑤ 임차/관리비,수도광열비,2024,13768971000
아웃백스테이크,⑤ 임차/관리비,수도광열비,2025,14939917000
아웃백스테이크,⑤ 임차/관리비,지급임차료,2024,8481699000
아웃백스테이크,⑤ 임차/관리비,지급임차료,2025,9355032000
아웃백스테이크,⑥ 감가상각비,감가상각비,2024,35410450000
아웃백스테이크,⑥ 감가상각비,감가상각비,2025,36222766000
아웃백스테이크,⑥ 감가상각비,무형자산상각비,2024,546260000
아웃백스테이크,⑥ 감가상각비,무형자산상각비,2025,675432000
아웃백스테이크,⑨ 기타판관비,대손상각비,2024,222485000
아웃백스테이크,⑨ 기타판관비,대손상각비,2025,0
아웃백스테이크,⑨ 기타판관비,보험료,2024,385309000
아웃백스테이크,⑨ 기타판관비,보험료,2025,417777000
아웃백스테이크,⑨ 기타판관비,상품개발비,2024,58634000
아웃백스테이크,⑨ 기타판관비,상품개발비,2025,84837000
아웃백스테이크,⑨ 기타판관비,세금과공과,2024,156084000
아웃백스테이크,⑨ 기타판관비,세금과공과,2025,161710000
아웃백스테이크,⑨ 기타판관비,소모품비,2024,6223443000
아웃백스테이크,⑨ 기타판관비,소모품비,2025,6802153000
아웃백스테이크,⑨ 기타판관비,수선비,2024,3800840000
아웃백스테이크,⑨ 기타판관비,수선비,2025,3905961000
아웃백스테이크,⑨ 기타판관비,잡비,2024,744786000
아웃백스테이크,⑨ 기타판관비,잡비,2025,628141000
아웃백스테이크,⑨ 기타판관비,접대비,2024,13520000
아웃백스테이크,⑨ 기타판관비,접대비,2025,7332000
아웃백스테이크,⑨ 기타판관비,차량유지비,2024,33616000
아웃백스테이크,⑨ 기타판관비,차량유지비,2025,24495000
아웃백스테이크,⑨ 기타판관비,통신비,2024,306829000
아웃백스테이크,⑨ 기타판관비,통신비,2025,302652000
아웃백스테이크,리스부채,비유동리스부채,2024,48544443423
아웃백스테이크,리스부채,비유동리스부채,2025,42546628224
아웃백스테이크,리스부채,유동성리스부채,2024,17208384935
아웃백스테이크,리스부채,유동성리스부채,2025,17602038706
아웃백스테이크,부채총계,부채총계,2024,147987000000
아웃백스테이크,부채총계,부채총계,2025,140240000000
아웃백스테이크,순운전자본+,기타유동금융자산,2024,4811469873
아웃백스테이크,순운전자본+,기타유동금융자산,2025,2891488102
아웃백스테이크,순운전자본+,매출채권,2024,22293291992
아웃백스테이크,순운전자본+,매출채권,2025,22322430208
아웃백스테이크,순운전자본+,현금및현금성자산,2024,70463517114
아웃백스테이크,순운전자본+,현금및현금성자산,2025,50821524337
아웃백스테이크,순운전자본-,매입채무및기타채무,2024,45291668900
아웃백스테이크,순운전자본-,매입채무및기타채무,2025,40713508562
아웃백스테이크,영업활동현금흐름,영업활동으로인한현금흐름,2024,73925307653
아웃백스테이크,영업활동현금흐름,영업활동으로인한현금흐름,2025,76417796853
아웃백스테이크,이익잉여금,이익잉여금,2024,107322000000
아웃백스테이크,이익잉여금,이익잉여금,2025,86674655421
아웃백스테이크,자본총계,자본총계,2024,114975000000
아웃백스테이크,자본총계,자본총계,2025,94328205042
아웃백스테이크,자산총계,자산총계,2024,262962000000
아웃백스테이크,자산총계,자산총계,2025,234568000000
아웃백스테이크,재고자산,재고자산,2024,3598405771
아웃백스테이크,재고자산,재고자산,2025,4496598140
아웃백스테이크,재무활동현금흐름,재무활동으로인한현금흐름,2024,-61587294457
아웃백스테이크,재무활동현금흐름,재무활동으로인한현금흐름,2025,-80186889718
아웃백스테이크,투자활동현금흐름,투자활동으로인한현금흐름,2024,-20198967841
아웃백스테이크,투자활동현금흐름,투자활동으로인한현금흐름,2025,-15872899912
아웃백스테이크,현금의 증감,현금및현금성자산의증가,2024,-7860954645
아웃백스테이크,현금의 증감,현금및현금성자산의증가,2025,-19641992777
아이스크림에듀,Ⅰ. 매출액,수익,2024,107627000000
아이스크림에듀,Ⅰ. 매출액,수익,2025,91587213109
아이스크림에듀,Ⅱ. 매출원가,매출원가,2024,61347310954
아이스크림에듀,Ⅱ. 매출원가,매출원가,2025,49776752311
아이스크림에듀,Ⅲ. 매출총이익(Ⅰ - Ⅱ),매출총이익,2024,46279974917
아이스크림에듀,Ⅲ. 매출총이익(Ⅰ - Ⅱ),매출총이익,2025,41810460798
아이스크림에듀,Ⅳ. 판매비와 관리비,판매비와관리비,2024,48219850951
아이스크림에듀,Ⅳ. 판매비와 관리비,판매비와관리비,2025,40408783437
아이스크림에듀,Ⅴ. 영업손익(Ⅲ - Ⅳ),영업이익,2024,-1939876034
아이스크림에듀,Ⅴ. 영업손익(Ⅲ - Ⅳ),영업이익,2025,1401677361
아이스크림에듀,Ⅷ. 당기순손익(Ⅴ+Ⅵ-Ⅶ),당기순이익,2024,-6212111382
아이스크림에듀,Ⅷ. 당기순손익(Ⅴ+Ⅵ-Ⅶ),당기순이익,2025,-1057960650
아이스크림에듀,① 인건비,급여,2024,9052028515
아이스크림에듀,① 인건비,급여,2025,6284856866
아이스크림에듀,① 인건비,퇴직급여,2024,720557117
아이스크림에듀,① 인건비,퇴직급여,2025,1102243476
아이스크림에듀,② 복리후생비,교육훈련비,2024,150089717
아이스크림에듀,② 복리후생비,교육훈련비,2025,50952808
아이스크림에듀,② 복리후생비,도서인쇄비,2024,217372609
아이스크림에듀,② 복리후생비,도서인쇄비,2025,32052682
아이스크림에듀,② 복리후생비,복리후생비,2024,1330756745
아이스크림에듀,② 복리후생비,복리후생비,2025,923730908
아이스크림에듀,② 복리후생비,여비교통비,2024,211852065
아이스크림에듀,② 복리후생비,여비교통비,2025,71766207
아이스크림에듀,③ 지급/용역수수료,외주용역비,2024,10453319349
아이스크림에듀,③ 지급/용역수수료,외주용역비,2025,10490811571
아이스크림에듀,③ 지급/용역수수료,지급수수료,2024,6399680792
아이스크림에듀,③ 지급/용역수수료,지급수수료,2025,4062778760
아이스크림에듀,④ 광고선전비,광고선전비,2024,10927038803
아이스크림에듀,④ 광고선전비,광고선전비,2025,9739217900
아이스크림에듀,⑤ 임차/관리비,지급임차료,2024,1121190449
아이스크림에듀,⑤ 임차/관리비,지급임차료,2025,627109735
아이스크림에듀,⑥ 감가상각비,감가상각비,2024,4863856294
아이스크림에듀,⑥ 감가상각비,감가상각비,2025,4635785544
아이스크림에듀,⑥ 감가상각비,무형고정자산상각,2024,714929258
아이스크림에듀,⑥ 감가상각비,무형고정자산상각,2025,532755763
아이스크림에듀,⑦ 물류/운반비,운반비,2024,131771380
아이스크림에듀,⑦ 물류/운반비,운반비,2025,102308231
아이스크림에듀,⑨ 기타판관비,경상연구개발비,2024,0
아이스크림에듀,⑨ 기타판관비,경상연구개발비,2025,0
아이스크림에듀,⑨ 기타판관비,대손상각비,2024,114972538
아이스크림에듀,⑨ 기타판관비,대손상각비,2025,268302823
아이스크림에듀,⑨ 기타판관비,보험료,2024,12233729
아이스크림에듀,⑨ 기타판관비,보험료,2025,4866512
아이스크림에듀,⑨ 기타판관비,세금과공과금,2024,504059686
아이스크림에듀,⑨ 기타판관비,세금과공과금,2025,453471680
아이스크림에듀,⑨ 기타판관비,소모품비,2024,109624368
아이스크림에듀,⑨ 기타판관비,소모품비,2025,47341636
아이스크림에듀,⑨ 기타판관비,접대비,2024,344540638
아이스크림에듀,⑨ 기타판관비,접대비,2025,233781428
아이스크림에듀,⑨ 기타판관비,주식보상비용,2024,-22304154
아이스크림에듀,⑨ 기타판관비,주식보상비용,2025,177706
아이스크림에듀,⑨ 기타판관비,차량유지비,2024,55539164
아이스크림에듀,⑨ 기타판관비,차량유지비,2025,43489932
아이스크림에듀,⑨ 기타판관비,통신비,2024,806741889
아이스크림에듀,⑨ 기타판관비,통신비,2025,700981269
아이스크림에듀,부채총계,부채총계,2024,38595165432
아이스크림에듀,부채총계,부채총계,2025,24404234476
아이스크림에듀,순운전자본+,기타유동금융자산,2024,8834589220
아이스크림에듀,순운전자본+,기타유동금융자산,2025,5644978627
아이스크림에듀,순운전자본+,매출채권및기타유동채권,2024,12119564768
아이스크림에듀,순운전자본+,매출채권및기타유동채권,2025,10138120789
아이스크림에듀,순운전자본+,현금및현금성자산,2024,6947884240
아이스크림에듀,순운전자본+,현금및현금성자산,2025,12104699735
아이스크림에듀,순운전자본-,기타유동금융부채,2024,8010907994
아이스크림에듀,순운전자본-,기타유동금융부채,2025,6703970402
아이스크림에듀,순운전자본-,매입채무및기타유동채무,2024,119007062
아이스크림에듀,순운전자본-,매입채무및기타유동채무,2025,90273305
아이스크림에듀,순운전자본-,유동차입금,2024,3000000000
아이스크림에듀,순운전자본-,유동차입금,2025,0
아이스크림에듀,영업활동현금흐름,영업활동현금흐름,2024,4564564084
아이스크림에듀,영업활동현금흐름,영업활동현금흐름,2025,9671993134
아이스크림에듀,이익잉여금,이익잉여금,2024,-3237145429
아이스크림에듀,이익잉여금,이익잉여금,2025,-2939590124
아이스크림에듀,자본총계,자본총계,2024,38736622061
아이스크림에듀,자본총계,자본총계,2025,42567459598
아이스크림에듀,자산총계,자산총계,2024,77331787493
아이스크림에듀,자산총계,자산총계,2025,66971694074
아이스크림에듀,재고자산,유동재고자산,2024,7594509215
아이스크림에듀,재고자산,유동재고자산,2025,6879717577
아이스크림에듀,재무활동현금흐름,재무활동현금흐름,2024,-3361838414
아이스크림에듀,재무활동현금흐름,재무활동현금흐름,2025,-8546978231
아이스크림에듀,투자활동현금흐름,투자활동현금흐름,2024,-2033337321
아이스크림에듀,투자활동현금흐름,투자활동현금흐름,2025,4031800592
아이스크림에듀,현금의 증감,현금및현금성자산의순증가,2024,-830611651
아이스크림에듀,현금의 증감,현금및현금성자산의순증가,2025,5156815495
아이지에이웍스,Ⅰ. 매출액,영업수익,2024,121268000000
아이지에이웍스,Ⅰ. 매출액,영업수익,2025,74148547148
아이지에이웍스,Ⅳ. 판매비와 관리비,영업비용,2024,123614000000
아이지에이웍스,Ⅳ. 판매비와 관리비,영업비용,2025,78998775774
아이지에이웍스,Ⅴ. 영업손익(Ⅲ - Ⅳ),영업손실,2024,-2345924672
아이지에이웍스,Ⅴ. 영업손익(Ⅲ - Ⅳ),영업손실,2025,-4850228626
아이지에이웍스,Ⅷ. 당기순손익(Ⅴ+Ⅵ-Ⅶ),당기순손실,2024,-4554802140
아이지에이웍스,Ⅷ. 당기순손익(Ⅴ+Ⅵ-Ⅶ),당기순손실,2025,-4868901215
아이지에이웍스,① 인건비,급여,2024,22233083000
아이지에이웍스,① 인건비,급여,2025,20829585000
아이지에이웍스,① 인건비,퇴직급여,2024,1924466000
아이지에이웍스,① 인건비,퇴직급여,2025,2427781000
아이지에이웍스,② 복리후생비,복리후생비,2024,3344227000
아이지에이웍스,② 복리후생비,복리후생비,2025,3133594000
아이지에이웍스,② 복리후생비,여비교통비,2024,183511000
아이지에이웍스,② 복리후생비,여비교통비,2025,267030000
아이지에이웍스,③ 지급/용역수수료,대행수수료,2024,3020975000
아이지에이웍스,③ 지급/용역수수료,대행수수료,2025,2437491000
아이지에이웍스,③ 지급/용역수수료,외주용역비,2024,2205467000
아이지에이웍스,③ 지급/용역수수료,외주용역비,2025,1381364000
아이지에이웍스,③ 지급/용역수수료,지급수수료,2024,2386036000
아이지에이웍스,③ 지급/용역수수료,지급수수료,2025,2910571000
아이지에이웍스,③ 지급/용역수수료,회원사지급수수료,2024,79356199000
아이지에이웍스,③ 지급/용역수수료,회원사지급수수료,2025,36213556000
아이지에이웍스,⑥ 감가상각비,감가상각비,2024,2183508000
아이지에이웍스,⑥ 감가상각비,감가상각비,2025,2130258000
아이지에이웍스,⑥ 감가상각비,무형자산상각비,2024,409802000
아이지에이웍스,⑥ 감가상각비,무형자산상각비,2025,414274000
아이지에이웍스,⑨ 기타판관비,기타,2024,1051904000
아이지에이웍스,⑨ 기타판관비,기타,2025,1353903000
아이지에이웍스,⑨ 기타판관비,대손상각비,2024,-12909000
아이지에이웍스,⑨ 기타판관비,대손상각비,2025,398963000
아이지에이웍스,⑨ 기타판관비,보험료,2024,99260000
